ID,Y,X,Ca,Mg,Na,K,HCO3,CO3,Cl,SO4,cat_hex,an_hex,diamond_hex,Ca_meqL,Mg_meqL,Na_meqL,K_meqL,HCO3_meqL,CO3_meqL,Cl_meqL,SO4_meqL,anions,cations,NaK_meqL,NaK,EC,CBE,maj_cation,maj_anion,water_type,Alkcalc,TDScalc
607,-27.00917178,151.1917534,19.0,18.0,190.0,1.2,460.0,11.5,110.0,7.0,#3cff48,#ff7c2f,#a7ff66,0.948151105344578,1.481176712610574,8.264546210296684,0.030691871513595217,7.538865308993506,0.38327456456676645,3.1027256034096133,0.1457367827147848,11.17060225968467,19.019803981575713,8.295238081810279,190.7904758816364,-7.849201721891042,-0.25998993386063673,Na,HCO3,Na-HCO3,483.0,634.5904758816364
608,-27.48222081,151.3479954,45.0,38.0,125.0,3.0,440.0,1.5,120.0,20.0,#a2ffba,#ff8f3b,#fcffb3,2.2456210389740003,3.1269286155112117,5.4372014541425555,0.07672967878398805,7.211088556428571,0.049992334508708665,3.3847915673559417,0.416390807756528,11.062263266049749,16.4004119203383,5.513931132926544,126.82041605731051,-5.338148654288551,-0.19437831959409474,Na,HCO3,Na-HCO3,443.0,615.6204160573105
609,-27.60490968,151.41945880000003,36.0,33.0,120.0,2.0,420.0,1.0,90.0,14.0,#92ffad,#ff7533,#f1ff99,1.7964968311792004,2.715490639786052,5.219713395976854,0.051153119189325365,6.883311803863636,0.03332822300580578,2.5385936755169562,0.2914735654295696,9.746707267815967,15.053720501297612,5.270866515166179,121.22992984882211,-5.307013233481644,-0.21398877805208633,Na,HCO3,Na-HCO3,422.0,547.4299298488221
610,-27.45105077,151.1795062,46.0,40.0,600.0,0.8,710.0,9.8,670.0,37.5,#2cff34,#b6ff3b,#65ff9d,2.2955237287289783,3.2915038058012756,26.098566979884268,0.020461247675730147,11.636074716055195,0.32661658545689665,18.89841958440401,0.7807327645434899,31.64184365045959,57.82508398965025,26.119028227559998,600.7376492338799,-26.18324033919066,-0.2926583155343783,Na,Cl,Na-Cl,729.6,1831.9976492338799
611,-27.13540517,151.3392571,35.0,32.0,250.0,2.0,530.0,2.6,230.0,9.0,#50ff5e,#ffce39,#acff95,1.7465941414242225,2.6332030446410206,10.874402908285111,0.051153119189325365,8.686083942970779,0.08665337981509502,6.487517170765555,0.1873758634904376,15.447630357041866,26.230909241014118,10.925556027474437,251.28778863191206,-10.783278883972251,-0.2587249694438722,Na,HCO3,Na-HCO3,535.2,878.407788631912
612,-27.25026442,151.1793084,33.0,35.0,350.0,1.0,440.0,2.6,405.0,82.0,#3bff4b,#bbff5b,#78ffc0,1.6467887619142672,2.880065830076116,15.224164071599155,0.025576559594662682,7.211088556428571,0.08665337981509502,11.423671539826303,1.7072023118017647,20.428615787871735,35.02633585437802,15.249740631193818,350.7440345174578,-14.597720066506284,-0.2632356468486151,Na,Cl,Na-Cl,445.2,1172.8640345174576
613,-27.79894504,151.5030502,60.0,44.0,115.0,2.2,460.0,0.8,110.0,18.0,#c8ffd8,#ff8137,#ffdfa4,2.9941613852986673,3.6206541863814032,5.002225337811151,0.0562684311082579,7.538865308993506,0.026662578404644623,3.1027256034096133,0.3747517269808752,11.04300521778864,16.731803109518886,5.0584937689194085,116.3453566851464,-5.688797891730246,-0.20481861925711856,Na,HCO3,Na-HCO3,461.6,625.3053566851463
614,-27.36286482,151.3412878,76.0,90.0,860.0,5.0,370.0,4.0,1400.0,175.0,#3aff4d,#3fff32,#42ceff,3.792604421378312,7.405883563052869,37.40794600450078,0.12788279797331342,6.063869922451298,0.1333128920232231,39.48923495248599,3.64341956786962,49.329837334830124,86.27014558937937,37.53582880247409,863.3240624569041,-36.940308254549244,-0.2724211866250469,Na,Cl,Na-Cl,378.0,2831.1240624569045
615,-28.06913434,151.7840749,63.0,39.0,135.0,1.0,230.0,1.1,300.0,23.0,#b4ffb6,#8bff3b,#a59eff,3.1438694545636006,3.2092162106562436,5.87217757047396,0.025576559594662682,3.769432654496753,0.03666104530638636,8.461978918389855,0.4788494289200072,12.746922047113001,18.14859392535709,5.897754130068623,135.64834499157834,-5.401671878244089,-0.17483675893477,Na,Cl,Na-Cl,232.2,699.9683449915783
616,-28.2071887,152.0366894,170.0,115.0,450.0,4.0,570.0,3.6,900.0,67.0,#a0ffa7,#77ff37,#8d97ff,8.483457258346224,9.463073441678667,19.5739252349132,0.10230623837865073,9.341637448100649,0.1199816028209008,25.385936755169563,1.3949092059843688,36.24246501207548,57.298993646608594,19.676231473291853,452.55332388571264,-21.056528634533116,-0.2251037019998223,Na,Cl,Na-Cl,577.2,2050.8733238857126
617,-28.25139934,152.0915737,85.0,50.0,91.0,1.0,510.0,1.7,150.0,16.0,#fff9fc,#ff9838,#ff9aa8,4.241728629173112,4.114379757251594,3.9582826586157807,0.025576559594662682,8.358307190405844,0.05665797910986982,4.2309894591949275,0.3331126462052224,12.979067274915865,16.323826822845593,3.9838592182104433,91.62876201884019,-3.344759547929728,-0.11414434140091455,Ca,HCO3,Ca-HCO3,513.4,700.6687620188402
618,-27.99491611,151.7688126,74.0,56.0,110.0,1.5,490.0,3.9,190.0,5.0,#e2fffa,#ffbc37,#ffb5c6,3.6927990418683563,4.608105328121786,4.784737279645449,0.038364839391994025,8.030530437840909,0.12998006972264253,5.359253314980241,0.104097701939132,13.623861524482923,17.947108608065026,4.823102119037443,110.93134873786119,-4.323247083582103,-0.1369374164123348,Na,HCO3,Na-HCO3,497.8,734.6113487378611
619,-28.02435717,151.7852906,35.0,20.0,31.0,2.0,260.0,0.9,27.0,2.0,#ffe7f9,#ff3f1d,#ff9655,1.7465941414242225,1.6457519029006378,1.3484259606273539,0.051153119189325365,4.261097783344155,0.0299954007052252,0.761578102655087,0.0416390807756528,5.09431036748012,6.191504203958219,1.3995790798166792,32.19031883578362,-1.097193836478099,-0.09721884313559702,Ca,HCO3,Ca-HCO3,261.8,273.27031883578366
620,-28.0766727,151.7952644,39.0,24.0,43.0,1.1,225.0,0.5,79.0,4.0,#fefbff,#ffaf37,#ffa2c0,1.9462049004441337,1.9749022834807652,1.8703973002250391,0.02813421555412895,3.687488466355519,0.01666411150290289,2.228321115175995,0.0832781615513056,6.015751854585722,7.718170215483235,1.898531515779168,43.66622486292086,-1.7024183608975125,-0.12395718806412048,Mg,HCO3,Mg-HCO3,226.0,325.26622486292086
621,-28.20213449,151.9884178,46.0,23.0,35.0,2.8,215.0,0.4,70.0,0.0,#ffd9e9,#ffa633,#ff8bb4,2.2955237287289783,1.8926146883357333,1.5224164071599156,0.07161436686505551,3.5236000900730517,0.013331289202322311,1.9744617476242994,0.0,5.511393126899674,7.376199965114654,1.594030774024971,36.66270780257433,-1.8648068382149798,-0.14469783650839266,Ca,HCO3,Ca-HCO3,215.8,305.14270780257436
622,-28.16877752,151.9172479,44.0,25.5,59.0,2.3,235.0,0.5,110.0,2.0,#eaffe6,#ffdb38,#ffc2e5,2.195718349219023,2.098333676198313,2.5663590863552863,0.058826087067724166,3.8513768426379866,0.01666411150290289,3.1027256034096133,0.0416390807756528,7.012405638326155,9.544422372263355,2.6251851734230103,60.379258988729234,-2.5320167339372004,-0.15292885402431908,Na,HCO3,Na-HCO3,236.0,383.47925898872927
623,-27.9499271,151.65423619999999,34.0,30.0,105.0,0.6,405.0,1.7,68.0,8.0,#99ffb3,#ff5f2a,#f6ff81,1.6966914516692448,2.4686278543509568,4.567249221479747,0.015345935756797609,6.6374792394399345,0.05665797910986982,1.9180485548350337,0.1665563231026112,8.77874209648745,13.330509620493288,4.582595157236544,105.39968861644051,-4.551767524005838,-0.20587614552825,Na,HCO3,Na-HCO3,408.4,490.4396886164405
624,-28.1944789,152.00906619999998,110.0,54.0,99.0,2.5,560.0,1.2,180.0,7.0,#ffe4e6,#ffa435,#ff96b3,5.489295873047557,4.443530137831722,4.306263551680904,0.06394139898665671,9.177749071818182,0.03999386760696693,5.0771873510339125,0.1457367827147848,14.440667073173845,18.673235912214402,4.370204950667561,100.5147138653539,-4.232568839040557,-0.12781848279582772,Ca,HCO3,Ca-HCO3,562.4,788.9547138653538
625,-28.19309859,152.00713380000002,98.0,54.0,83.0,1.5,520.0,1.5,165.0,3.6,#ffe0f4,#ffa234,#ff8cb1,4.890463595987823,4.443530137831722,3.610301765550657,0.038364839391994025,8.52219556668831,0.049992334508708665,4.65408840511442,0.07495034539617504,13.301226651707614,16.63132694370485,3.648666604942651,83.91933191368098,-3.330100291997235,-0.11125346460609409,Ca,HCO3,Ca-HCO3,523.0,718.319331913681
626,-28.14847796,151.8767635,48.0,33.0,61.0,1.2,405.0,7.8,52.0,0.0,#f1feff,#ff4a1f,#ffb461,2.395329108238934,2.715490639786052,2.6533543096215673,0.030691871513595217,6.6374792394399345,0.25996013944528507,1.4667430125209082,0.0,8.364182391406128,10.478912110295312,2.6840461811351624,61.73306216610874,-2.1147297188891834,-0.11222836666759982,Mg,HCO3,Mg-HCO3,420.6,447.0930621661088
627,-28.15186997,151.86572180000002,56.0,40.0,58.0,0.7,435.0,7.7,56.0,0.0,#ede4ff,#ff4b1f,#ff965c,2.794550626278756,3.2915038058012756,2.522861474722146,0.017903591716263878,7.129144368287338,0.2566273171447045,1.5795693980994396,0.0,8.965341083531483,11.16758456495685,2.54076506643841,58.437596528083425,-2.202243481425368,-0.1093851693427737,Mg,HCO3,Mg-HCO3,450.4,480.67759652808337
628,-28.19520507,152.0123996,180.0,91.0,155.0,0.5,610.0,0.9,455.0,14.0,#ffe1ea,#d7ff3a,#e897ff,8.982484155896001,7.488171158197901,6.742129803136769,0.012788279797331341,9.997190953230518,0.0299954007052252,12.834001359557947,0.2914735654295696,23.15266127892326,29.980491479962105,6.7549180829341005,155.3631159074843,-6.827830201038843,-0.12850414188713913,Ca,Cl,Ca-Cl,611.8,1262.4431159074843
629,-27.23560366,151.27649019999998,42.0,42.0,640.0,6.0,425.0,1.4,910.0,67.0,#29ff32,#5dff32,#4affec,2.095912969709067,3.4560789960913394,27.838471445209883,0.1534593575679761,6.965255992004869,0.046659512208128084,25.668002719115893,1.3949092059843688,34.07482742931326,61.53585357135613,27.99193080277786,643.8144084638907,-27.46102614204287,-0.28721713782009994,Na,Cl,Na-Cl,427.8,1961.4944084638907
630,-27.38485594,151.3800949,26.0,80.0,760.0,6.0,520.0,9.8,790.0,420.0,#27ff47,#92ff91,#55fff1,1.2974699336294224,6.583007611602551,33.05818484118674,0.1534593575679761,8.52219556668831,0.32661658545689665,22.28321115175995,8.744206962887088,39.87623026679225,74.30376594274139,33.21164419875471,763.8678165713584,-34.427535675949144,-0.30151985302898937,Na,Cl,Na-Cl,539.6,2403.6278165713584
631,-27.18971673,151.2792221,26.0,25.0,355.0,1.3,710.0,18.0,230.0,51.0,#2dff36,#ff9f46,#89ff62,1.2974699336294224,2.057189878625797,15.441652129764858,0.03324952747306149,11.636074716055195,0.599908014104504,6.487517170765555,1.0617965597791463,19.785296460704398,34.304463126731065,15.47490165723792,355.92273811647215,-14.519166666026667,-0.268427273050763,Na,HCO3,Na-HCO3,746.0,1135.522738116472
632,-27.47456913,151.3373431,42.5,35.0,110.0,2.0,435.0,5.7,69.0,25.0,#aaffc0,#ff5d37,#fffc89,2.120864314586556,2.880065830076116,4.784737279645449,0.051153119189325365,7.129144368287338,0.18997087113309294,1.9462551512296666,0.52048850969566,9.785858900345758,14.67271094233222,4.835890398834774,111.2254791731998,-4.886852041986462,-0.19980121787249186,Na,HCO3,Na-HCO3,446.4,550.5654791731997
633,-28.19089234,151.9783288,39.0,28.0,56.0,0.6,285.0,0.5,66.0,3.5,#e6fff8,#ff7d2f,#ffb792,1.9462049004441337,2.304052664060893,2.435866251455865,0.015345935756797609,4.670818724050324,0.01666411150290289,1.861635362045768,0.0728683913573924,6.621986588956387,9.152681938930352,2.4512121872126627,56.37788030589124,-2.530695349973964,-0.16042779887895306,Na,HCO3,Na-HCO3,286.0,364.47788030589123
634,-28.15890115,151.8777687,65.0,37.0,80.0,0.8,395.0,7.1,125.0,4.2,#f7fff1,#ff9e34,#ffa8a4,3.2436748340735564,3.04464102036618,3.4798089306512354,0.020461247675730147,6.473590863157467,0.236630383341221,3.5258245493291063,0.08744206962887088,10.323487865456666,13.288856211093668,3.5002701783269656,80.50621410152021,-2.9653683456370015,-0.1255855130699175,Na,HCO3,Na-HCO3,409.2,557.2262141015201
635,-28.15650857,151.9192534,76.0,45.0,82.0,0.9,415.0,2.7,165.0,0.0,#fff9fd,#ffc136,#ffa4cd,3.792604421378312,3.7029417815264347,3.5668041539175164,0.023018903635196413,6.801367615722402,0.08998620211567561,4.65408840511442,0.0,11.545442222952497,14.675192318010172,3.589823057552713,82.5659303237124,-3.129750095057675,-0.11936210354361503,Ca,HCO3,Ca-HCO3,420.4,620.8059303237123
636,-27.23730613,151.158039,26.0,28.0,310.0,1.6,450.0,3.4,295.0,72.0,#35ff44,#eeff60,#77ff94,1.2974699336294224,2.304052664060893,13.484259606273538,0.040922495351460295,7.374976932711038,0.11331595821973964,8.32094593641669,1.4990069079235009,17.30824573527097,30.65188680094031,13.525182101624997,311.07918833737494,-13.343641065669342,-0.27822360698429077,Na,Cl,Na-Cl,456.8,1006.1591883373749
637,-27.106388899999995,151.6216667,125.0,210.0,380.0,1.7,700.0,3.4,980.0,21.0,#92f9ff,#83ff30,#b294ff,6.237836219372224,17.280394980456695,16.52909242059337,0.04348015131092656,11.472186339772726,0.11331595821973964,27.642464466740194,0.4372103481443544,39.66517711287701,56.66337634363751,16.572572571904296,381.1691691537988,-16.9981992307605,-0.1764606507709469,Mg,Cl,Mg-Cl,706.8,2141.249169153799
638,-27.49115,151.3967092,49.0,49.0,215.0,3.5,490.0,1.7,245.0,58.0,#7aff96,#ffe558,#d2ffd2,2.4452317979939115,4.032092162106562,9.351986501125195,0.08951795858131939,8.030530437840909,0.05665797910986982,6.910616116685048,1.2075333424939312,16.205337876129757,25.360332879513503,9.441504459706515,217.15460257324983,-9.154995003383746,-0.2202537535651532,Na,HCO3,Na-HCO3,493.4,914.1946025732498
639,-27.12829853,151.110269,42.0,33.0,145.0,1.5,400.0,1.3,170.0,4.5,#8aff99,#ffcb38,#e7ffcd,2.095912969709067,2.715490639786052,6.307153686805364,0.038364839391994025,6.555535051298701,0.04332668990754751,4.795121387087584,0.0936879317452188,11.487671060039052,17.502440661889835,6.345518526197358,145.94692610253924,-6.014769601850784,-0.20747659269284752,Na,HCO3,Na-HCO3,402.6,637.0069261025392
640,-27.60521631,151.3472654,41.0,25.0,82.0,1.6,360.0,5.5,56.0,6.4,#bbffbb,#ff5827,#fff27a,2.0460102799540896,2.057189878625797,3.5668041539175164,0.040922495351460295,5.8999815461688305,0.18330522653193176,1.5795693980994396,0.13324505848208895,7.796101229282291,11.31865345711784,3.607726649268977,82.97771293318647,-3.5225522278355488,-0.1842844590802828,Na,HCO3,Na-HCO3,371.0,433.97771293318647
641,-27.67928001,151.3099718,30.0,15.5,85.0,1.8,225.0,1.1,110.0,3.3,#92ff89,#ffe139,#e3ffd5,1.4970806926493336,1.2754577247479943,3.697296988816938,0.046037807270392826,3.687488466355519,0.03666104530638636,3.1027256034096133,0.06870448327982712,6.895579598351347,10.259208009571989,3.7433347960873307,86.0967003100086,-3.363628411220642,-0.1960752000023056,Na,HCO3,Na-HCO3,227.2,381.2167003100086
642,-27.23813607,151.1153228,46.0,27.0,275.0,1.0,530.0,0.9,240.0,36.0,#4fff4e,#ffd547,#9fff92,2.2955237287289783,2.221765068915861,11.961843199113622,0.025576559594662682,8.686083942970779,0.0299954007052252,6.769583134711883,0.7495034539617504,16.235165932349638,28.492128315061407,11.987419758708285,275.7106544502906,-12.25696238271177,-0.27403764499841704,Na,HCO3,Na-HCO3,531.8,943.7906544502905
643,-26.75369936,150.6347093,19.0,26.0,395.0,1.7,145.0,0.3,590.0,80.0,#23ff31,#3bff32,#33eeff,0.948151105344578,2.139477473770829,17.181556595090477,0.04348015131092656,2.376381456095779,0.009998466901741733,16.64189187283338,1.665563231026112,20.693835026857013,37.53770207191822,17.225036746401404,396.1758451672323,-16.843867045061206,-0.2892567822224888,Na,Cl,Na-Cl,145.6,1198.535845167232
644,-27.41041592,151.4816622,19.0,37.0,355.0,1.4,730.0,7.6,225.0,74.0,#2eff49,#ffa053,#92ff6e,0.948151105344578,3.04464102036618,15.441652129764858,0.035807183432527756,11.96385146862013,0.25329449484412386,6.346484188792391,1.5406459886991535,20.104276140955797,34.94771075210553,15.477459313197386,355.98156420353985,-14.843434611149732,-0.26962577463340526,Na,HCO3,Na-HCO3,745.2,1158.10156420354
645,-27.40382318,151.48269380000002,12.0,34.0,365.0,2.0,660.0,17.0,220.0,79.0,#24ff40,#ffa75a,#83ff63,0.5988322770597335,2.797778234931084,15.876628246096262,0.051153119189325365,10.816632834642856,0.5665797910986982,6.205451206819227,1.6447436906382855,19.233407523199066,35.252173242561994,15.927781365285588,366.33897140156853,-16.01876571936293,-0.2940000912944142,Na,HCO3,Na-HCO3,694.0,1127.7389714015685
646,-27.38547326,151.2214975,27.0,19.0,54.0,1.2,230.0,1.5,53.0,8.1,#c1ffcd,#ff7c35,#ffe8a0,1.3473726233844003,1.5634643077556059,2.348871028189584,0.030691871513595217,3.769432654496753,0.049992334508708665,1.494949608915541,0.16863827714139382,5.483012875062396,7.669962730546365,2.379562899703179,54.72994669317312,-2.1869498554839684,-0.16627034984778635,Na,HCO3,Na-HCO3,233.0,301.6299466931731
647,-27.22943392,151.2748701,38.0,44.0,630.0,4.2,395.0,4.5,920.0,78.0,#28ff35,#59ff33,#48fff2,1.896302210689156,3.6206541863814032,27.40349532887848,0.10742155029758327,6.473590863157467,0.149977003526126,25.95006868306222,1.623924150250459,34.197560699996274,60.53879015542269,27.510916879176065,632.7510882210495,-26.341229455426415,-0.2780477527113837,Na,Cl,Na-Cl,404.0,1955.1510882210496
648,-27.63705494,151.2522489,17.5,8.5,80.0,1.3,245.0,1.6,35.0,4.9,#63ff5a,#ff5326,#c3ff64,0.8732970707121113,0.699444558732771,3.4798089306512354,0.03324952747306149,4.0152652189204545,0.053325156809289245,0.9872308738121497,0.10201574790034937,5.157836997442243,8.598858545693474,3.5130584581242967,80.80034453685883,-3.441021548251231,-0.2501343100500777,Na,HCO3,Na-HCO3,248.2,295.62034453685885
649,-27.48378927,151.2969379,42.0,38.0,125.0,1.1,455.0,5.3,89.0,38.5,#9effba,#ff7247,#fbffa0,2.095912969709067,3.1269286155112117,5.4372014541425555,0.02813421555412895,7.4569211208522725,0.17663958193077062,2.5103870791223235,0.8015523049313164,10.945500086836683,16.153512924613647,5.465335669696684,125.70272040302375,-5.208012837776964,-0.19218459489931927,Na,HCO3,Na-HCO3,465.6,612.5627204030238
650,-28.15267192,151.91138600000002,59.0,45.0,99.0,0.9,495.0,9.5,105.0,3.8,#d7ffed,#ff712b,#ffcb8b,2.94425869554369,3.7029417815264347,4.306263551680904,0.023018903635196413,8.112474625982143,0.31661811855515487,2.961692621436449,0.07911425347374032,11.469899619447489,15.305765387702326,4.3292824553161005,99.5734964722703,-3.8358657682548376,-0.1432594024174772,Na,HCO3,Na-HCO3,514.0,620.7734964722704
651,-28.19135274,151.9782446,32.0,23.0,50.0,0.6,280.0,0.5,45.0,3.7,#deffef,#ff5c27,#ffc87a,1.5968860721592892,1.8926146883357333,2.174880581657022,0.015345935756797609,4.588874535909091,0.01666411150290289,1.2692968377584781,0.07703229943495768,5.9518677846054295,7.869953795322662,2.19022651741382,50.37520990051785,-1.9180860107172322,-0.13877230288536332,Na,HCO3,Na-HCO3,281.0,322.67520990051787
652,-28.19059161,151.9709381,52.0,36.0,55.0,2.0,340.0,1.5,72.0,0.0,#f0ebff,#ff752b,#ff917d,2.594939867258845,2.962353425221148,2.3923686398227244,0.051153119189325365,5.572204793603896,0.049992334508708665,2.030874940413565,0.0,7.6530720685261695,10.444336810504092,2.4435217590120497,56.201000457277146,-2.7912647419779226,-0.15423560138557751,Mg,HCO3,Mg-HCO3,343.0,422.0010004572771
653,-28.19066921,151.971326,62.0,39.0,52.0,3.0,290.0,1.7,92.0,0.0,#fbdbff,#ffa233,#ff87af,3.093966764808623,3.2092162106562436,2.261875804923303,0.07672967878398805,4.752762912191558,0.05665797910986982,2.595006868306222,0.0,7.404427759607651,10.980393942879449,2.338605483707291,53.78792612526769,-3.575966183271798,-0.19450643803567816,Mg,HCO3,Mg-HCO3,293.4,422.8279261252677
654,-28.12741499,151.83174540000002,34.0,30.0,120.0,0.9,410.0,5.7,87.0,7.5,#8cffa3,#ff722e,#ebff90,1.6966914516692448,2.4686278543509568,5.219713395976854,0.023018903635196413,6.719423427581169,0.18997087113309294,2.453973886333058,0.156146552908698,9.519514737956017,14.650783905244303,5.24273229961205,120.58284289107715,-5.131269167288286,-0.21229647357840298,Na,HCO3,Na-HCO3,421.4,531.9228428910772
655,-27.23832076,151.0705272,140.0,105.0,830.0,4.0,315.0,5.9,1550.0,195.0,#57ff5f,#33ff2d,#409fff,6.98637656569689,8.640197490228347,36.10301765550657,0.10230623837865073,5.162483852897727,0.19663651573425409,43.72022441168092,4.059810375626148,53.13915515593905,88.03722184369568,36.20532389388522,832.7224495593601,-34.898066687756625,-0.24719480290847043,Na,Cl,Na-Cl,326.8,3018.80244955936
656,-27.84341336,151.6038712,17.7,59.8,402.6,2.1,478.8,20.1,465.0,79.0,#31ff5f,#bcff53,#81ffc5,0.8832776086631069,4.920798189672906,17.512138443502344,0.053710775148791634,7.846975456404545,0.6698972824166961,13.116067323504275,1.6447436906382855,23.2776837529638,40.93577423563828,17.565849218651135,404.0145320289761,-17.658090482674478,-0.2749904932048481,Na,Cl,Na-Cl,519.0,1336.9145320289763
